"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Post-demographic dividend","PST","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","11670.6564668383","12045.98353695","12598.7223134554","13127.1451915853","13825.0749543402","14425.2999492592","15140.749518983","15693.0249774762","16532.9618817464","17307.5097632998","17603.3439290573","18085.2175816081","18886.9174771084","19889.9329550381","19897.1697463823","19739.9412781491","20536.13367754","21152.6843940818","21899.1511005567","22588.9226629886","22715.8570012235","23006.1703547176","22949.9488610625","23517.9371224284","24484.8413235472","25271.6365687607","25924.7542981867","26690.1607687001","27797.236070805","28688.9720953155","29316.1687967824","29476.4266378434","29801.9755279885","29891.367149566","30596.0914900476","31245.7385881949","31961.0470623395","32731.0900155948","33435.4296748238","34371.4976655461","35543.1966597344","35921.1168592528","36283.2010653834","36834.3783387948","37791.12056692","38635.5028589858","39572.6777554169","40398.1751013389","40245.9271985824","38648.3806632837","39561.5997896328","40085.5913096069","40368.3549226518","40735.3800039441","41317.1033584368","41998.0754125972","42502.6596487331","43376.5639884178","44139.7561826653","44695.1811079076","",
"French Polynesia","PYF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60837.5445443351","60892.1002438246","62632.309779302","61063.2614597062","65885.0602241937","61649.3928379611","65819.9799397209","65183.5302939512","65046.8614399424","63218.8411981678","67403.1602978106","69679.0884802855","67651.4172513103","67116.2095423122","67171.2412569164","67443.0506636239","67187.806237861","64472.8472825253","63932.6647698543","63281.6746784339","",
"Romania","ROU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5381.79841517983","4727.4556117316","4352.1315871237","4424.68678273054","4605.35328815628","4902.33683654228","5108.60376411089","4874.89891318354","4785.84309110889","4775.30703098703","4899.17731262234","5227.25922958573","5627.45137119319","5800.88738774462","6442.41409149927","6784.92543044954","7373.22432138638","8024.25409270735","8918.49373158566","8496.9180846082","8214.07689289811","8411.91654625062","8621.87296118849","8980.28457433187","9339.27542884966","9660.42969131549","10172.9506472316","10981.6403602154","11540.6230029705","12091.8953918152","",
"Russian Federation","RUS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9883.4042387054","9570.80831203297","9061.75978309262","7737.48141363093","7070.53517043213","6183.9048847824","5928.95643611455","5714.62597474311","5804.21478228195","5505.69725752035","5876.20292434465","6491.07222720161","6851.11363703894","7206.18951074108","7767.40504220441","8360.2516495897","8929.30105402209","9693.19784424864","10535.1258045896","11087.8210530057","10219.8942412012","10674.9957825675","11125.3445917131","11553.5764196455","11731.3817803538","11608.7586367601","11355.2363049672","11356.4000420409","11550.5251205402","11844.4386003203","12011.5318008407","",
"Rwanda","RWA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","351.3823745897","329.244590493251","360.003464440079","319.162799030442","274.183723721816","286.940024939941","299.087993879935","310.498616750872","322.020658095406","346.340685842287","355.97546390321","349.654587193085","340.394086764056","341.877984550053","336.442462629849","319.285734254075","369.58757037174","364.870476576663","385.227173515195","416.589522668751","438.512251438114","447.086601280298","440.66352212296","451.741770381353","417.058240776897","418.132917351","420.696470102469","399.737243279562","399.557432334708","389.04913151543","379.094935468327","380.25496558783","425.513476545724","418.382091631005","219.636724611856","302.078529181685","330.577289868674","352.513461962282","353.82051815895","342.716219508953","351.160283444826","367.186952643744","405.964445767921","408.597147762091","432.788919371893","464.824302579602","496.310260762802","520.922165332494","563.81705387177","583.232783213498","610.012400560673","642.309381032161","680.858326836543","695.724514376102","720.498362784752","764.620566692136","789.45989523526","799.466868138239","845.40579629484","901.304358327991","",
"South Asia","SAS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","331.899927415722","338.335901643998","342.160015891645","352.944987201854","371.875264948304","359.909140030765","355.333907514077","369.927036696106","377.346709777498","390.827122797978","403.794570078882","397.995775066734","383.058668044821","388.397507688219","387.923253840719","407.000189949949","407.059246655233","423.25238101648","438.260996634959","414.567177321894","431.19769779093","447.749258004393","453.673267612585","473.137756640185","481.331646590977","495.656741572875","507.707285881327","516.982497819513","549.02181941382","566.394537214226","584.083115921615","582.036491165847","602.013564024741","615.295228378386","639.154048150435","669.794860920232","701.582899185869","713.996518560508","739.655712483241","782.435809325487","799.075205898876","819.755352854186","834.447723635968","880.337176991711","930.93999495739","985.155080350668","1044.1612741787","1103.28859320167","1121.83322256935","1184.3102351352","1257.49943946437","1304.00874805734","1357.60558845715","1421.65403564801","1501.8106254106","1594.05863916995","1696.95235398665","1790.92738805557","1877.53010157301","1932.53400870455","",
"Saudi Arabia","SAU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","14252.6224117049","14540.8228653688","22133.9082199877","25518.7271761328","29935.8012794909","35405.0423180102","39152.084037329","33902.4283780608","37981.3290591741","38669.5283177847","34789.6833262061","36843.9310625882","36703.1488019385","35165.536673391","26158.1956831639","20622.7200861281","18525.1353173091","15818.8430760083","17604.0654231448","15695.1842984223","17017.1523980764","16287.1863345251","18105.9086637754","20154.168732287","20339.3773560396","19519.1997206717","19142.065948517","18745.9660934568","18841.032061845","18682.587942176","18857.6319059543","17778.4167523141","18352.0298733897","17669.1206311268","16696.4128716477","18034.7272075808","18901.0159196564","19381.8548507062","19367.5856382569","19187.8096525269","19832.6542852913","18883.2063155171","19262.5525186107","20553.9084354096","21006.6401376025","20929.4999857362","21087.3575532526","21399.1071931505","21270.4708919345","20693.944320052","20819.747675011","20542.1670613338","",
"Sudan","SDN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","876.363851435438","853.721870406613","888.595250256338","840.084224909277","808.001634339718","838.876964554815","786.172738194519","774.665725652777","767.103328542182","755.089992098339","776.273290014412","770.144808702674","709.177717418353","691.976829474012","747.295617929382","837.375967101391","945.51211555183","971.67927579042","883.981742749674","811.720266798169","796.520190099448","826.893999483306","846.568604751046","835.343560186814","768.200087974327","698.236209972554","715.163001177086","794.911322369335","771.796506413268","819.351200579801","754.83721175053","790.824316246986","821.302884816116","836.766897004947","823.31282196905","849.894189280193","876.454238040763","943.24871235156","957.429247166126","960.380297031732","993.437846291318","1028.98258733622","1064.9769532487","1115.72411936415","1127.11243923819","1178.22716325328","1261.28867591082","1368.34814425062","1435.50853834829","1443.09135614876","1401.47747416771","1591.56825353313","1745.10167474004","1778.60982580794","1782.74173912551","1825.72155898504","1866.22170375365","1900.09277096785","1812.12145447981","1724.08526921269","",
"Senegal","SEN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1361.70255104069","1364.78662852011","1326.09436997454","1314.01979765386","1327.46737990087","1307.66411766863","1307.47105552825","1255.0052898453","1295.91815428218","1176.05301061364","1239.50701390936","1201.08204169194","1239.51142720116","1135.69695778897","1149.74159732821","1203.11199012997","1277.39035860208","1213.33718621923","1137.87562863289","1187.91144850442","1118.93944699415","1143.45294242579","1197.80935588613","1100.52055177682","1107.5767695994","1109.66727755933","1110.02300012684","1142.54418760791","1101.97873556475","1111.78702861284","1071.58716046485","1066.4983477146","1048.04820884768","1031.13901804768","1002.41048169759","1028.33090737258","1022.81131280416","1029.57989722191","1065.01287773092","1106.45776742795","1115.16356921626","1138.54842779691","1118.41198009947","1163.98199413364","1201.69531506556","1237.21218830885","1235.12945515113","1262.32173275333","1278.77289978093","1270.56419984687","1280.22546972155","1263.45241134374","1291.62221425429","1291.41504230153","1338.71674774698","1384.51922733514","1431.75613082254","1495.34188817617","1547.09470286576","1584.47152910985","",
"Singapore","SGP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3503.41112253189","3663.85870726339","3833.00514693745","4112.59234563869","3884.12903156973","4087.87997467329","4393.41096366865","4834.99303220291","5395.18502820946","6049.8097893268","6786.93537668064","7490.81602131215","8332.48622240442","9045.32900148868","9440.27238645508","9673.85374303749","10254.1818867578","10806.0853975444","11506.4666064523","12447.6797580371","13533.6719802823","14293.5177777893","14651.3536949249","15699.4922344431","16760.0372860616","16632.903590971","16872.1968184824","18414.9942718924","19975.785784395","21368.426709432","22571.8947692778","23406.035599172","24221.409588906","26323.4284613713","28341.6606264024","29473.4312595051","30413.9208817612","31856.6087939411","30116.5359075183","31586.9708469067","33850.7472532419","32597.6371927535","33565.9689451147","35609.6713808109","38619.868034798","40498.7145261862","42785.5841644099","44742.4148336372","43216.2611731783","41983.0698197598","47236.9602345421","49194.3567574518","50143.7787074334","51724.9779699994","53068.3552214105","54009.7389181265","55042.7336676117","57378.8619656214","59073.4875764707","58829.635369588","",
"Solomon Islands","SLB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","1814.28444554851","1722.84675296869","1638.93651248291","1648.53393569965","1600.34005087404","1503.70536984905","1457.26846733567","1535.75818742614","1512.19595298637","1533.50131594409","1524.09580113744","1570.64804783522","1720.75754829137","1739.45172258361","1827.75203778578","1956.21384628129","1932.57894505777","1862.06701469468","1834.61951190637","1776.17588125675","1481.76372489022","1327.46630395325","1256.29997638498","1303.6071302212","1355.38965764238","1395.84534395829","1429.77163841639","1459.89898054517","1510.22127704619","1513.29344345148","1604.20582993513","1677.45520307544","1663.97619753984","1705.8367784347","1677.54238498656","1656.04813634309","1707.22782681288","1751.51421204624","1773.69305996148","1749.4272554716","",
"Sierra Leone","SLE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","372.71475561519","373.855550149451","384.875734844287","385.274473287672","404.397285782641","426.25323336742","426.13307471727","418.863284737834","419.693160546123","447.131986679933","476.55702688499","483.589895610355","478.346747126768","479.323943981","485.964304752679","483.819295618766","471.487504767157","461.603045855152","462.45222597484","472.715604208588","484.64319012375","487.724730171172","500.066201981117","478.775225030222","486.587805536947","448.901817432905","441.527800521399","459.215291489138","414.539155692392","407.965432843083","415.256874550121","422.19915848804","342.000425743454","348.204418797141","342.943152620003","315.935044423867","320.826792074818","300.394917569628","302.534249275837","291.170375151111","302.264265607971","272.991178006267","330.395926585628","344.826417313311","351.822123761394","353.889418515374","357.219529970943","375.668000342173","386.653814008902","390.131035408141","401.835001366837","417.603168385485","470.301404621334","555.205562395033","567.834267043931","441.137664064293","457.833091719662","466.94506935512","472.825438057197","488.455873508535","",
"El Salvador","SLV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","2357.59054847977","2455.36787620391","2517.45635599673","2528.5903023545","2547.06616228315","2554.18299119942","2584.48408528831","2673.62370451151","2735.03391070941","2812.86522338109","2829.29749804977","2907.21302296332","3039.24154764271","3137.22186046","2949.80011050125","2557.21744580002","2253.04601594422","2079.38288925323","2081.56380227129","2080.76889696732","2065.70626439979","2042.50726729993","2066.90719875817","2078.74661231546","2071.5773426711","2143.0371306733","2145.69873331192","2264.85909426406","2364.28748625061","2443.3743229483","2528.75030700411","2521.94436739718","2575.50126974779","2620.38351810777","2655.43377680167","2665.68324042846","2671.34380873182","2697.58519829929","2725.12836024829","2735.83851264425","2796.75911914817","2905.12647744777","2946.37857303193","3009.33365788921","2934.15122295481","2983.22977097694","3083.73949822854","3156.62432522619","3212.70144168811","3252.59449430386","3314.70065426869","3382.52239837872","3441.31327806984","3507.06085904127","3572.35758624304","",
"San Marino","SMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53525.1259192571","56925.3228681803","61379.2093337822","61992.9402393165","64627.4496830962","63993.0794419349","65570.8562742307","67658.1593963653","68391.4672554185","70111.9241679717","74189.6447154391","72918.1351021803","64581.6729426181","60239.3407070333","54476.9797420514","49939.0073851507","48865.6182547604","47940.685494316","48640.43107797","49491.5856957033","49542.768796903","50023.786423779","","",
"Somalia","SOM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3064.03343037401","3259.19956384416","3503.89642885994","3634.71626438579","3304.11324939745","3517.93804338393","3766.39971116245","4010.4050419106","4195.28735490826","4584.73117083398","4852.8402835147","5120.80890236788","5472.70934370718","5806.89032524718","5670.95519195081","5735.42285659849","5898.59618787494","5886.89461767324","6086.72664009676","6018.16591391431","6157.24668440053","6396.22080436752","6565.46390257786","6898.17501524525","7230.20823814914","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1119.00145298389","1109.09734126493","1146.50162701891","1190.37519193681","1224.58654470341","1254.39786826609","1242.75205838154","1205.41323855145","1211.12419640514","1286.44183489079","1378.5695446591","1443.10337829241","1442.59164538651","1464.47917075439","1537.55682843264","1493.47324894963","1527.94924044245","1520.38338955366","1472.97503726018","1490.59720301961","1508.28164342602","1459.05680873197","1401.70391639634","1328.50038022956","1324.3165092283","1309.64017339677","1292.6299029277","1289.24539219495","1309.31871574743","1304.41728254067","1298.47270239795","1267.47732265986","1228.40636480851","1184.42636696107","1166.4652360722","1174.4676042919","1202.03444452006","1212.0895750979","1208.42055018892","1202.78651573772","1211.83387741175","1230.85201218159","1275.75468455452","1295.27796960618","1343.86416998605","1390.03579689137","1436.7287500078","1489.15425663177","1526.81070438967","1531.78546911917","1573.79100946697","1600.06404309737","1621.31829737233","1656.1191495229","1686.91709254258","1687.50099301971","1661.48628180849","1656.03627179149","1651.04815240281","1644.9444026914","",
"South Sudan","SSD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1508.23264126216","1514.03397173587","1535.70818396841","1416.42943370462","742.342448651301","820.232981512316","831.850462391635","730.932042674055","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1120.62654932951","1110.6413863427","1148.09499284161","1192.0435350533","1226.3064114526","1256.12875006569","1244.55738933006","1207.19095483122","1212.96497285776","1288.36517712897","1380.66078188298","1445.39745339121","1444.96199724768","1466.9781840234","1540.17557502931","1496.09557049532","1530.78041258226","1523.46120839085","1476.51969557087","1494.3116287269","1510.93797243784","1461.98437034353","1404.98704449729","1331.86603354496","1327.87878081047","1313.63074520207","1297.14536901343","1294.25065946632","1314.64283449773","1310.00807373392","1304.50519793092","1273.75597648026","1235.15558364953","1191.54067094569","1173.72956268816","1181.85523689144","1209.67557233778","1220.10859095156","1216.86173827818","1211.25665284539","1220.8356091282","1239.87071996015","1284.60701949814","1304.36973939261","1353.02683999572","1399.12773616747","1446.0764832107","1498.86163606027","1536.7361343548","1541.78138159288","1583.98896815849","1610.49115976576","1631.83699137254","1666.74923271667","1697.69581087263","1698.45644991139","1672.68919245146","1667.45405881815","1662.66940720047","1656.70296470831","",
"Small states","SST","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7136.8355933655","7297.09685772463","7401.62591041986","7612.82634554246","7779.73322280418","8000.62297838449","8252.97966199787","8766.22671750982","9066.01987508504","9748.20392000767","10354.5439794863","10759.2374484416","10635.8512140102","11168.6550916634","11661.8542871968","11819.3957995283","11982.1421967635","12158.9398797092","12288.0556276241","12340.6414196927","12254.1016425897","12284.4288626959","12290.0598569553","",
"Sao Tome and Principe","STP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","840.798605204896","845.067691432808","882.846959132606","896.871714325767","937.712290945967","996.554324056982","1000.39828721224","1051.80729747323","1048.19427025007","1090.26487782667","1112.59958146029","1123.9243499555","1155.45174368755","1208.23726965241","1232.17123845527","1259.52082334887","1283.60669167662","1296.74716937174","1289.02171397044","",
"Suriname","SUR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3335.05009953589","3400.13380289735","3439.96065069866","3538.84457995636","3670.93702818782","4003.05706502247","4641.59871298788","5060.7869179892","5309.81792750141","5441.57676842303","5522.39596947948","5717.50548109825","5703.63733631921","5647.0189820045","5720.42996333342","5920.39707590115","6464.51595172141","7129.87218329649","7590.80796813134","7530.06013827557","6853.94861519398","7328.08458988272","7005.07509076378","6706.6987278695","6535.25594888148","6595.18509475935","6550.27071606204","6032.89148949322","6372.27642895703","6502.70995406437","6086.13730480541","6131.81268619784","6044.3966409042","5542.31976844677","5637.62534126834","5551.47583316665","5527.47817827881","5765.89847047059","5825.74451222302","5675.77919671038","5726.50540985822","5896.52735223118","5990.5591066391","6293.4444060241","6748.966116719","6971.03867412908","7289.8034073505","7574.14681072347","7797.35283914344","7940.35042050926","8255.87487222955","8639.98586587386","8772.92880378441","8930.48650880022","8856.48555093571","8464.75911328247","7912.68804534402","7972.8403897508","8100.37115596767","8046.94567736361","",
"Slovak Republic","SVK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7704.54375165921","7821.12049727019","8273.79487396097","8731.68460151189","9290.0275481388","9822.38775721524","10209.0560089216","10187.8408418032","10320.6471596721","10675.9790783132","11161.4631155698","11782.994334034","12407.5305937219","13228.0411985263","14350.8624874466","15900.7117993952","16772.7687057589","15836.6072295887","16750.7974416083","17205.5306807578","17502.0642069709","17599.7990391385","18047.191052246","18898.1769875395","19276.3561049191","19832.1902249211","20551.10771133","20999.1300367905","",
"Slovenia","SVN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15526.0378749148","14135.2337606678","13382.5450284038","13795.9034618503","14547.6993483104","15141.9312181572","15636.7036875907","16448.4256888927","17024.9235724192","17920.000999788","18523.1662934276","19088.8866685058","19733.598176412","20305.5167815737","21177.1016909625","21943.3614279765","23130.3837535956","24606.9323697247","25430.3491139216","23299.2045847203","23509.5431355463","23662.8308211644","22989.9297131691","22722.4370816937","23328.4749402113","23826.1315045936","24568.6363439257","25729.5752995852","26760.4835146751","27426.7941065029","",
"Sweden","SWE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","18062.4699207314","18998.9401153673","19699.1660046732","20632.1066625449","21875.4096093502","22498.4781024528","22751.3586493926","23337.2913967429","24050.8744095429","25078.7402896416","26656.7793308144","26724.0703330875","27255.0565891579","28287.732164279","29107.8457991574","29732.5738767082","29938.0967622809","29355.7627147229","29783.104461155","30859.3608766996","31320.3173829159","31425.0640455846","31799.2659712784","32388.9881539157","33728.2291820442","34400.0193156887","35243.7735684058","36304.4517686346","37062.7648237595","37793.7134352151","37785.8677719079","37099.1038918863","36454.8295916459","35495.0437570786","36628.7396237834","37870.9187578124","38407.8996940763","39564.5624399849","41247.6178416553","42965.9849091477","44941.6703700962","45470.859389143","46318.8336115953","47212.708535919","49066.8961922116","50268.1757126904","52316.9632389091","53716.4434028519","53059.453925369","50326.2220511785","52869.0442891587","54147.9403966009","53432.6448453224","53611.1017911601","54492.5991188879","56339.9942972911","56788.54307759","57467.2499709708","57911.2289848069","58012.9614370694","",
"Eswatini","SWZ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","1225.81357221587","1354.32589051744","1386.98286219412","1468.625842025","1507.51608750999","1665.59994227766","1580.22593774008","1546.21557483414","1516.7640749574","1512.92852089272","1644.7159165846","1821.92307434594","1780.56362171359","1740.34025606654","1784.30432327493","1788.81401230736","1940.16591230995","2149.19406178789","2215.98845004257","2424.57813255699","2848.86074904697","2820.65642289235","2838.68999728579","2858.56994193977","2862.97007228756","2938.8891047589","2991.55158859978","3027.00978022286","3053.56317938487","3098.79694862594","3117.81634147115","3125.29391442437","3244.73848791845","3358.30622500786","3468.19455075762","3660.92995926922","3859.65208984107","4005.48151356337","4010.34211568285","4044.13301272204","4168.50517706719","4233.57521023067","4431.82374639263","4571.01274818873","4578.288557442","4640.92178404281","4650.13883452151","4698.9519038769","4761.96662672648","4818.19216532272","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2829.64065938329","2616.87434830393","2762.64714443044","2966.28182232476","3064.13408054558","2956.45216847495","3284.39082885302","3220.81028883204","3381.23323710078","3301.74697500069","3511.84863290674","3987.08639802504","4137.68674316768","4443.87280199392","4420.5721140717","4456.79834739506","5078.45062554343","4665.23287850619","5618.90591948597","6450.74195115656","6120.53884309459","5549.82339400686","5455.59001512131","5368.84190837258","5577.91763776892","6148.43451460391","6099.42158542399","6103.37375831615","6408.80583347695","7084.06686635897","7542.55943086465","7648.21344645996","8158.4112635336","8485.29142847673","8196.09255478743","8009.79450081096","8281.28009926578","9163.68506599416","9741.36050272366","9730.69992339457","9790.27077165215","9559.55195720089","9384.15248144775","8932.19505426459","8709.78268874452","9450.27943363655","10126.290476779","11124.6571123506","10645.0866961106","10486.1898908954","10804.6844747547","11967.3623467509","11999.9538480947","12489.3149221443","12850.493195897","13187.6119451562","13606.0905068814","14028.7209633324","14417.0554343701","15048.7469258275","",
"Syrian Arab Republic","SYR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21028.4078383344","","","","","","","","","","",
"Chad","TCD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","696.952470181898","693.125568049334","716.036572145662","690.787776307687","660.384271500938","651.728029855804","628.070337911134","621.347810821912","607.100075175643","636.32302739054","634.778142501717","606.758077559269","599.405254221922","536.15278617885","549.807753641147","586.352631201851","591.593453141797","593.142338288469","579.189713873119","446.213764580898","410.713985413616","406.143078616136","418.307842667674","472.461632115783","469.962105580221","556.895613838572","518.703642664329","490.826099363505","548.891235468309","557.327624638511","517.084190809419","543.550695742041","568.603261348794","464.149431908203","494.830995781927","484.578751824329","478.858669265497","488.904152912213","504.952714035899","483.851459893346","462.254239716662","496.969254237942","518.772164194083","572.625472514772","736.831334419516","833.557428518723","810.039354176086","808.631991990927","806.0779470248","812.711318919723","892.568720336954","863.761254867774","909.312343770807","929.469055736867","961.377884773844","956.659691840205","869.058685279876","817.534137105888","812.015817950141","813.719894880171","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","293.034211361031","260.519141754521","256.832452279208","264.824032209418","283.873477871823","304.212924100421","318.24569479694","307.24350355874","307.284562521581","331.047937359081","363.010833555511","377.229554205124","386.747947927213","409.197385775366","417.581641825964","435.988120978027","443.086585762788","469.820760076929","503.891337539","531.367254045697","563.206747166456","586.529924844095","611.502533230868","645.139836016682","694.67263268582","732.526117495884","770.158159725059","823.070580492034","885.820291751567","922.918375845695","957.351021721756","1017.49238467318","1111.19721940453","1215.89220961817","1327.77553925378","1438.68789975062","1548.19799837594","1637.40021451526","1647.21301409412","1729.36353362526","1840.76631757896","1945.99585413146","2080.50289117444","2243.20310296212","2423.50948377249","2637.53426809895","2898.88789111232","3227.08788765016","3473.68965326195","3714.45028962155","4048.42043126003","4359.83880698043","4653.74113595116","4952.61900967126","5254.67441977781","5562.02402900722","5879.17393521392","6223.54777733959","6581.94040949756","6917.18437593902","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6497.62361822358","6368.03167581782","5995.38160544031","5414.20554392866","5147.43891309943","4686.09095059808","4670.624290537","4712.83608174457","4850.6394623342","4813.09533295838","4930.58031091759","5301.61578197527","5439.05752324578","5715.0715467283","6068.54115121316","6542.0746482929","6971.55423070802","7506.64241685639","8060.9173879084","8388.11461020777","7947.29950417946","8289.80243380622","8726.01970537208","8980.23427523866","9251.86321787583","9414.91447063596","9493.47063360443","9625.19149220337","9983.30617148023","10273.4280431647","10460.3965922756","",
"Togo","TGO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","374.645946661339","415.762439832955","427.377736570923","443.517722763954","497.635446117103","558.912531122362","588.956328651548","594.087498966339","594.964896445785","630.523456850054","621.806262284806","601.851900065645","629.898961729543","638.236448023565","653.955287858486","654.95647648982","627.469013331664","656.735779097938","712.903653453209","659.074951629179","733.460027096797","686.080114976871","638.062093957724","581.315820284448","591.364350636322","602.697795343009","592.224800144611","576.609491238115","596.736887097328","603.898406610147","587.144882500134","569.650731946695","535.481459628446","445.263521784786","500.598306805809","526.375286069952","556.747620386021","617.325068499082","584.054246153501","580.018027011398","558.651003209915","547.879188484857","554.126611392954","576.542804613352","556.582675801811","517.006798314805","516.780350613692","497.122958187546","503.451089461047","517.101198659896","534.044366810198","553.201455548493","573.923988738926","593.162092104803","612.14897240379","630.937250334156","649.445938994575","661.148125888518","676.987731497482","696.076939317577","",
"Thailand","THA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","570.857789848503","583.84476548449","609.449907392204","638.745994230629","662.176071213209","695.158676273688","749.708799756888","790.445683458097","829.773144948303","858.570529529661","929.093434153342","946.883055665085","959.705874469578","1028.94183998335","1046.42380393842","1070.56360576871","1142.05589274096","1225.41470127303","1321.60480495063","1362.92648195936","1404.00592574036","1457.6529481463","1506.68828224828","1561.71774778681","1621.78652771252","1666.7512604285","1727.33954618309","1857.89602732163","2068.51553178201","2284.03426679602","2503.80903586594","2686.06858679072","2874.13960691344","3083.21808196478","3299.38485762669","3531.79229102815","3690.26991115888","3546.40341277132","3236.38829537061","3345.60682429486","3458.35272238492","3544.4420705242","3731.27378852628","3969.73496509213","4190.48828312651","4337.87997532396","4525.95555489701","4745.30368527222","4801.87746520097","4744.76279118991","5076.34017438708","5094.47266059237","5437.87769081622","5558.73713990153","5589.32559094702","5741.35391148352","5916.12607210505","6135.47195990825","6370.01497597885","6501.55605590845","",
"Tajikistan","TJK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1380.56332118197","1383.30857678873","1322.50330807231","1458.99323627124","1324.76795211612","1283.43914634237","1166.52512319487","812.90030348491","668.549954094908","518.195032328663","447.111730967988","366.935410761792","367.633159020023","381.44926190925","389.596850906874","415.464539876491","447.907690222023","488.081499163944","531.929855011299","576.444313095882","603.251798200936","633.34006878236","668.951287591953","707.125187558696","719.208329539065","749.552711015842","787.233265702208","827.112997957288","867.937242161793","904.475010024001","935.999825132571","976.135175279775","1024.8589537466","1073.02183482136","1121.13023002235","",
